species,parent1,parent2,offspring,prob
cosmo,rrYYSs,RRYYss,RrYYSs,0.5
cosmo,rrYYSs,RRYYss,RrYYss,0.5
cosmo,rrYYSS,RRYYss,RrYYSs,1
cosmo,Rryyss,RRYYss,RRYyss,0.5
cosmo,Rryyss,RRYYss,RrYyss,0.5
cosmo,RryySs,RRYYss,RRYySs,0.25
cosmo,RryySs,RRYYss,RRYyss,0.25
cosmo,RryySs,RRYYss,RrYySs,0.25
cosmo,RryySs,RRYYss,RrYyss,0.25
cosmo,RryySS,RRYYss,RRYySs,0.5
cosmo,RryySS,RRYYss,RrYySs,0.5
cosmo,RrYyss,RRYYss,RRYYss,0.25
cosmo,RrYyss,RRYYss,RRYyss,0.25
cosmo,RrYyss,RRYYss,RrYYss,0.25
cosmo,RrYyss,RRYYss,RrYyss,0.25
cosmo,RrYySs,RRYYss,RRYYSs,0.125
cosmo,RrYySs,RRYYss,RRYYss,0.125
cosmo,RrYySs,RRYYss,RRYySs,0.125
cosmo,RrYySs,RRYYss,RRYyss,0.125
cosmo,RrYySs,RRYYss,RrYYSs,0.125
cosmo,RrYySs,RRYYss,RrYYss,0.125
cosmo,RrYySs,RRYYss,RrYySs,0.125
cosmo,RrYySs,RRYYss,RrYyss,0.125
cosmo,RrYySS,RRYYss,RRYYSs,0.25
cosmo,RrYySS,RRYYss,RRYySs,0.25
cosmo,RrYySS,RRYYss,RrYYSs,0.25
cosmo,RrYySS,RRYYss,RrYySs,0.25
cosmo,RrYYss,RRYYss,RRYYss,0.5
cosmo,RrYYss,RRYYss,RrYYss,0.5
cosmo,RrYYSs,RRYYss,RRYYSs,0.25
cosmo,RrYYSs,RRYYss,RRYYss,0.25
cosmo,RrYYSs,RRYYss,RrYYSs,0.25
cosmo,RrYYSs,RRYYss,RrYYss,0.25
cosmo,RrYYSS,RRYYss,RRYYSs,0.5
cosmo,RrYYSS,RRYYss,RrYYSs,0.5
cosmo,RRyyss,RRYYss,RRYyss,1
cosmo,RRyySs,RRYYss,RRYySs,0.5
cosmo,RRyySs,RRYYss,RRYyss,0.5
cosmo,RRyySS,RRYYss,RRYySs,1
cosmo,RRYyss,RRYYss,RRYYss,0.5
cosmo,RRYyss,RRYYss,RRYyss,0.5
cosmo,RRYySs,RRYYss,RRYYSs,0.25
cosmo,RRYySs,RRYYss,RRYYss,0.25
cosmo,RRYySs,RRYYss,RRYySs,0.25
cosmo,RRYySs,RRYYss,RRYyss,0.25
cosmo,RRYySS,RRYYss,RRYYSs,0.5
cosmo,RRYySS,RRYYss,RRYySs,0.5
cosmo,RRYYss,RRYYss,RRYYss,1
cosmo,rryyss,RRYYSs,RrYySs,0.5
cosmo,rryyss,RRYYSs,RrYyss,0.5
cosmo,rryySs,RRYYSs,RrYySs,0.5
cosmo,rryySs,RRYYSs,RrYySS,0.25
cosmo,rryySs,RRYYSs,RrYyss,0.25
cosmo,rryySS,RRYYSs,RrYySS,0.5
cosmo,rryySS,RRYYSs,RrYySs,0.5
cosmo,rrYyss,RRYYSs,RrYYSs,0.25
cosmo,rrYyss,RRYYSs,RrYYss,0.25
cosmo,rrYyss,RRYYSs,RrYySs,0.25
cosmo,rrYyss,RRYYSs,RrYyss,0.25
cosmo,rrYySs,RRYYSs,RrYYSs,0.25
cosmo,rrYySs,RRYYSs,RrYySs,0.25
cosmo,rrYySs,RRYYSs,RrYYSS,0.125
cosmo,rrYySs,RRYYSs,RrYYss,0.125
cosmo,rrYySs,RRYYSs,RrYySS,0.125
cosmo,rrYySs,RRYYSs,RrYyss,0.125
cosmo,rrYySS,RRYYSs,RrYYSS,0.25
cosmo,rrYySS,RRYYSs,RrYYSs,0.25
cosmo,rrYySS,RRYYSs,RrYySS,0.25
cosmo,rrYySS,RRYYSs,RrYySs,0.25
cosmo,rrYYss,RRYYSs,RrYYSs,0.5
cosmo,rrYYss,RRYYSs,RrYYss,0.5
cosmo,rrYYSs,RRYYSs,RrYYSs,0.5
cosmo,rrYYSs,RRYYSs,RrYYSS,0.25
cosmo,rrYYSs,RRYYSs,RrYYss,0.25
cosmo,rrYYSS,RRYYSs,RrYYSS,0.5
cosmo,rrYYSS,RRYYSs,RrYYSs,0.5
cosmo,Rryyss,RRYYSs,RRYySs,0.25
cosmo,Rryyss,RRYYSs,RRYyss,0.25
cosmo,Rryyss,RRYYSs,RrYySs,0.25
cosmo,Rryyss,RRYYSs,RrYyss,0.25
cosmo,RryySs,RRYYSs,RRYySs,0.25
cosmo,RryySs,RRYYSs,RrYySs,0.25
cosmo,RryySs,RRYYSs,RRYySS,0.125
cosmo,RryySs,RRYYSs,RRYyss,0.125
cosmo,RryySs,RRYYSs,RrYySS,0.125
cosmo,RryySs,RRYYSs,RrYyss,0.125
cosmo,RryySS,RRYYSs,RRYySS,0.25
cosmo,RryySS,RRYYSs,RRYySs,0.25
cosmo,RryySS,RRYYSs,RrYySS,0.25
cosmo,RryySS,RRYYSs,RrYySs,0.25
cosmo,RrYyss,RRYYSs,RRYYSs,0.125
cosmo,RrYyss,RRYYSs,RRYYss,0.125
cosmo,RrYyss,RRYYSs,RRYySs,0.125
cosmo,RrYyss,RRYYSs,RRYyss,0.125
cosmo,RrYyss,RRYYSs,RrYYSs,0.125
cosmo,RrYyss,RRYYSs,RrYYss,0.125
cosmo,RrYyss,RRYYSs,RrYySs,0.125
cosmo,RrYyss,RRYYSs,RrYyss,0.125
cosmo,RrYySs,RRYYSs,RRYYSs,0.125
cosmo,RrYySs,RRYYSs,RRYySs,0.125
cosmo,RrYySs,RRYYSs,RrYYSs,0.125
cosmo,RrYySs,RRYYSs,RrYySs,0.125
cosmo,RrYySs,RRYYSs,RRYYSS,0.0625
cosmo,RrYySs,RRYYSs,RRYYss,0.0625
cosmo,RrYySs,RRYYSs,RRYySS,0.0625
cosmo,RrYySs,RRYYSs,RRYyss,0.0625
cosmo,RrYySs,RRYYSs,RrYYSS,0.0625
cosmo,RrYySs,RRYYSs,RrYYss,0.0625
cosmo,RrYySs,RRYYSs,RrYySS,0.0625
cosmo,RrYySs,RRYYSs,RrYyss,0.0625
cosmo,RrYySS,RRYYSs,RRYYSS,0.125
cosmo,RrYySS,RRYYSs,RRYYSs,0.125
cosmo,RrYySS,RRYYSs,RRYySS,0.125
cosmo,RrYySS,RRYYSs,RRYySs,0.125
cosmo,RrYySS,RRYYSs,RrYYSS,0.125
cosmo,RrYySS,RRYYSs,RrYYSs,0.125
cosmo,RrYySS,RRYYSs,RrYySS,0.125
cosmo,RrYySS,RRYYSs,RrYySs,0.125
cosmo,RrYYss,RRYYSs,RRYYSs,0.25
cosmo,RrYYss,RRYYSs,RRYYss,0.25
cosmo,RrYYss,RRYYSs,RrYYSs,0.25
cosmo,RrYYss,RRYYSs,RrYYss,0.25
cosmo,RrYYSs,RRYYSs,RRYYSs,0.25
cosmo,RrYYSs,RRYYSs,RrYYSs,0.25
cosmo,RrYYSs,RRYYSs,RRYYSS,0.125
cosmo,RrYYSs,RRYYSs,RRYYss,0.125
cosmo,RrYYSs,RRYYSs,RrYYSS,0.125
cosmo,RrYYSs,RRYYSs,RrYYss,0.125
cosmo,RrYYSS,RRYYSs,RRYYSS,0.25
cosmo,RrYYSS,RRYYSs,RRYYSs,0.25
cosmo,RrYYSS,RRYYSs,RrYYSS,0.25
cosmo,RrYYSS,RRYYSs,RrYYSs,0.25
cosmo,RRyyss,RRYYSs,RRYySs,0.5
cosmo,RRyyss,RRYYSs,RRYyss,0.5
cosmo,RRyySs,RRYYSs,RRYySs,0.5
cosmo,RRyySs,RRYYSs,RRYySS,0.25
cosmo,RRyySs,RRYYSs,RRYyss,0.25
cosmo,RRyySS,RRYYSs,RRYySS,0.5
cosmo,RRyySS,RRYYSs,RRYySs,0.5
cosmo,RRYyss,RRYYSs,RRYYSs,0.25
cosmo,RRYyss,RRYYSs,RRYYss,0.25
cosmo,RRYyss,RRYYSs,RRYySs,0.25
cosmo,RRYyss,RRYYSs,RRYyss,0.25
cosmo,RRYySs,RRYYSs,RRYYSs,0.25
cosmo,RRYySs,RRYYSs,RRYySs,0.25
cosmo,RRYySs,RRYYSs,RRYYSS,0.125
cosmo,RRYySs,RRYYSs,RRYYss,0.125
cosmo,RRYySs,RRYYSs,RRYySS,0.125
cosmo,RRYySs,RRYYSs,RRYyss,0.125
cosmo,RRYySS,RRYYSs,RRYYSS,0.25
cosmo,RRYySS,RRYYSs,RRYYSs,0.25
cosmo,RRYySS,RRYYSs,RRYySS,0.25
cosmo,RRYySS,RRYYSs,RRYySs,0.25
cosmo,RRYYss,RRYYSs,RRYYSs,0.5
cosmo,RRYYss,RRYYSs,RRYYss,0.5
cosmo,RRYYSs,RRYYSs,RRYYSs,0.5
cosmo,RRYYSs,RRYYSs,RRYYSS,0.25
cosmo,RRYYSs,RRYYSs,RRYYss,0.25
cosmo,rryyss,RRYYSS,RrYySs,1
cosmo,rryySs,RRYYSS,RrYySS,0.5
cosmo,rryySs,RRYYSS,RrYySs,0.5
cosmo,rryySS,RRYYSS,RrYySS,1
cosmo,rrYyss,RRYYSS,RrYYSs,0.5
cosmo,rrYyss,RRYYSS,RrYySs,0.5
cosmo,rrYySs,RRYYSS,RrYYSS,0.25
cosmo,rrYySs,RRYYSS,RrYYSs,0.25
cosmo,rrYySs,RRYYSS,RrYySS,0.25
cosmo,rrYySs,RRYYSS,RrYySs,0.25
cosmo,rrYySS,RRYYSS,RrYYSS,0.5
cosmo,rrYySS,RRYYSS,RrYySS,0.5
cosmo,rrYYss,RRYYSS,RrYYSs,1
cosmo,rrYYSs,RRYYSS,RrYYSS,0.5
cosmo,rrYYSs,RRYYSS,RrYYSs,0.5
cosmo,rrYYSS,RRYYSS,RrYYSS,1
cosmo,Rryyss,RRYYSS,RRYySs,0.5
cosmo,Rryyss,RRYYSS,RrYySs,0.5
cosmo,RryySs,RRYYSS,RRYySS,0.25
cosmo,RryySs,RRYYSS,RRYySs,0.25
cosmo,RryySs,RRYYSS,RrYySS,0.25
cosmo,RryySs,RRYYSS,RrYySs,0.25
cosmo,RryySS,RRYYSS,RRYySS,0.5
cosmo,RryySS,RRYYSS,RrYySS,0.5
cosmo,RrYyss,RRYYSS,RRYYSs,0.25
cosmo,RrYyss,RRYYSS,RRYySs,0.25
cosmo,RrYyss,RRYYSS,RrYYSs,0.25
cosmo,RrYyss,RRYYSS,RrYySs,0.25
cosmo,RrYySs,RRYYSS,RRYYSS,0.125
cosmo,RrYySs,RRYYSS,RRYYSs,0.125
cosmo,RrYySs,RRYYSS,RRYySS,0.125
cosmo,RrYySs,RRYYSS,RRYySs,0.125
cosmo,RrYySs,RRYYSS,RrYYSS,0.125
cosmo,RrYySs,RRYYSS,RrYYSs,0.125
cosmo,RrYySs,RRYYSS,RrYySS,0.125
cosmo,RrYySs,RRYYSS,RrYySs,0.125
cosmo,RrYySS,RRYYSS,RRYYSS,0.25
cosmo,RrYySS,RRYYSS,RRYySS,0.25
cosmo,RrYySS,RRYYSS,RrYYSS,0.25
cosmo,RrYySS,RRYYSS,RrYySS,0.25
cosmo,RrYYss,RRYYSS,RRYYSs,0.5
cosmo,RrYYss,RRYYSS,RrYYSs,0.5
cosmo,RrYYSs,RRYYSS,RRYYSS,0.25
cosmo,RrYYSs,RRYYSS,RRYYSs,0.25
cosmo,RrYYSs,RRYYSS,RrYYSS,0.25
cosmo,RrYYSs,RRYYSS,RrYYSs,0.25
cosmo,RrYYSS,RRYYSS,RRYYSS,0.5
cosmo,RrYYSS,RRYYSS,RrYYSS,0.5
cosmo,RRyyss,RRYYSS,RRYySs,1
cosmo,RRyySs,RRYYSS,RRYySS,0.5
cosmo,RRyySs,RRYYSS,RRYySs,0.5
cosmo,RRyySS,RRYYSS,RRYySS,1
cosmo,RRYyss,RRYYSS,RRYYSs,0.5
cosmo,RRYyss,RRYYSS,RRYySs,0.5
cosmo,RRYySs,RRYYSS,RRYYSS,0.25
cosmo,RRYySs,RRYYSS,RRYYSs,0.25
cosmo,RRYySs,RRYYSS,RRYySS,0.25
cosmo,RRYySs,RRYYSS,RRYySs,0.25
cosmo,RRYySS,RRYYSS,RRYYSS,0.5
cosmo,RRYySS,RRYYSS,RRYySS,0.5
cosmo,RRYYss,RRYYSS,RRYYSs,1
cosmo,RRYYSs,RRYYSS,RRYYSS,0.5
cosmo,RRYYSs,RRYYSS,RRYYSs,0.5
cosmo,RRYYSS,RRYYSS,RRYYSS,1
lily,rryyss,rryyss,rryyss,1
lily,rryyss,rryySs,rryySs,0.5
lily,rryyss,rryySs,rryyss,0.5
lily,rryySs,rryySs,rryySs,0.5
lily,rryySs,rryySs,rryySS,0.25
lily,rryySs,rryySs,rryyss,0.25
lily,rryyss,rryySS,rryySs,1
lily,rryySs,rryySS,rryySS,0.5
lily,rryySs,rryySS,rryySs,0.5
lily,rryySS,rryySS,rryySS,1
lily,rryyss,rrYyss,rrYyss,0.5
lily,rryyss,rrYyss,rryyss,0.5
lily,rryySs,rrYyss,rrYySs,0.25
lily,rryySs,rrYyss,rrYyss,0.25
lily,rryySs,rrYyss,rryySs,0.25
lily,rryySs,rrYyss,rryyss,0.25
lily,rryySS,rrYyss,rrYySs,0.5
lily,rryySS,rrYyss,rryySs,0.5
lily,rrYyss,rrYyss,rrYyss,0.5
lily,rrYyss,rrYyss,rrYYss,0.25
lily,rrYyss,rrYyss,rryyss,0.25
lily,rryyss,rrYySs,rrYySs,0.25
lily,rryyss,rrYySs,rrYyss,0.25
lily,rryyss,rrYySs,rryySs,0.25
lily,rryyss,rrYySs,rryyss,0.25
lily,rryySs,rrYySs,rrYySs,0.25
lily,rryySs,rrYySs,rryySs,0.25
lily,rryySs,rrYySs,rrYySS,0.125
lily,rryySs,rrYySs,rrYyss,0.125
lily,rryySs,rrYySs,rryySS,0.125
lily,rryySs,rrYySs,rryyss,0.125
lily,rryySS,rrYySs,rrYySS,0.25
lily,rryySS,rrYySs,rrYySs,0.25
lily,rryySS,rrYySs,rryySS,0.25
lily,rryySS,rrYySs,rryySs,0.25
lily,rrYyss,rrYySs,rrYySs,0.25
lily,rrYyss,rrYySs,rrYyss,0.25
lily,rrYyss,rrYySs,rrYYSs,0.125
lily,rrYyss,rrYySs,rrYYss,0.125
lily,rrYyss,rrYySs,rryySs,0.125
lily,rrYyss,rrYySs,rryyss,0.125
lily,rrYySs,rrYySs,rrYySs,0.25
lily,rrYySs,rrYySs,rrYYSs,0.125
lily,rrYySs,rrYySs,rrYySS,0.125
lily,rrYySs,rrYySs,rrYyss,0.125
lily,rrYySs,rrYySs,rryySs,0.125
lily,rrYySs,rrYySs,rrYYSS,0.0625
lily,rrYySs,rrYySs,rrYYss,0.0625
lily,rrYySs,rrYySs,rryySS,0.0625
lily,rrYySs,rrYySs,rryyss,0.0625
lily,rryyss,rrYySS,rrYySs,0.5
lily,rryyss,rrYySS,rryySs,0.5
lily,rryySs,rrYySS,rrYySS,0.25
lily,rryySs,rrYySS,rrYySs,0.25
lily,rryySs,rrYySS,rryySS,0.25
lily,rryySs,rrYySS,rryySs,0.25
lily,rryySS,rrYySS,rrYySS,0.5
lily,rryySS,rrYySS,rryySS,0.5
lily,rrYyss,rrYySS,rrYySs,0.5
lily,rrYyss,rrYySS,rrYYSs,0.25
lily,rrYyss,rrYySS,rryySs,0.25
lily,rrYySs,rrYySS,rrYySS,0.25
lily,rrYySs,rrYySS,rrYySs,0.25
lily,rrYySs,rrYySS,rrYYSS,0.125
lily,rrYySs,rrYySS,rrYYSs,0.125
lily,rrYySs,rrYySS,rryySS,0.125
lily,rrYySs,rrYySS,rryySs,0.125
lily,rrYySS,rrYySS,rrYySS,0.5
lily,rrYySS,rrYySS,rrYYSS,0.25
lily,rrYySS,rrYySS,rryySS,0.25
lily,rryyss,rrYYss,rrYyss,1
lily,rryySs,rrYYss,rrYySs,0.5
lily,rryySs,rrYYss,rrYyss,0.5
lily,rryySS,rrYYss,rrYySs,1
lily,rrYyss,rrYYss,rrYYss,0.5
lily,rrYyss,rrYYss,rrYyss,0.5
lily,rrYySs,rrYYss,rrYYSs,0.25
lily,rrYySs,rrYYss,rrYYss,0.25
lily,rrYySs,rrYYss,rrYySs,0.25
lily,rrYySs,rrYYss,rrYyss,0.25
lily,rrYySS,rrYYss,rrYYSs,0.5
lily,rrYySS,rrYYss,rrYySs,0.5
lily,rrYYss,rrYYss,rrYYss,1
lily,rryyss,rrYYSs,rrYySs,0.5
lily,rryyss,rrYYSs,rrYyss,0.5
lily,rryySs,rrYYSs,rrYySs,0.5
lily,rryySs,rrYYSs,rrYySS,0.25
lily,rryySs,rrYYSs,rrYyss,0.25
lily,rryySS,rrYYSs,rrYySS,0.5
lily,rryySS,rrYYSs,rrYySs,0.5
lily,rrYyss,rrYYSs,rrYYSs,0.25
lily,rrYyss,rrYYSs,rrYYss,0.25
lily,rrYyss,rrYYSs,rrYySs,0.25
lily,rrYyss,rrYYSs,rrYyss,0.25
lily,rrYySs,rrYYSs,rrYYSs,0.25
lily,rrYySs,rrYYSs,rrYySs,0.25
lily,rrYySs,rrYYSs,rrYYSS,0.125
lily,rrYySs,rrYYSs,rrYYss,0.125
lily,rrYySs,rrYYSs,rrYySS,0.125
lily,rrYySs,rrYYSs,rrYyss,0.125
lily,rrYySS,rrYYSs,rrYYSS,0.25
lily,rrYySS,rrYYSs,rrYYSs,0.25
lily,rrYySS,rrYYSs,rrYySS,0.25
lily,rrYySS,rrYYSs,rrYySs,0.25
lily,rrYYss,rrYYSs,rrYYSs,0.5
lily,rrYYss,rrYYSs,rrYYss,0.5
lily,rrYYSs,rrYYSs,rrYYSs,0.5
lily,rrYYSs,rrYYSs,rrYYSS,0.25
lily,rrYYSs,rrYYSs,rrYYss,0.25
lily,rryyss,rrYYSS,rrYySs,1
lily,rryySs,rrYYSS,rrYySS,0.5
lily,rryySs,rrYYSS,rrYySs,0.5
lily,rryySS,rrYYSS,rrYySS,1
lily,rrYyss,rrYYSS,rrYYSs,0.5
lily,rrYyss,rrYYSS,rrYySs,0.5
lily,rrYySs,rrYYSS,rrYYSS,0.25
lily,rrYySs,rrYYSS,rrYYSs,0.25
lily,rrYySs,rrYYSS,rrYySS,0.25
lily,rrYySs,rrYYSS,rrYySs,0.25
lily,rrYySS,rrYYSS,rrYYSS,0.5
lily,rrYySS,rrYYSS,rrYySS,0.5
lily,rrYYss,rrYYSS,rrYYSs,1
lily,rrYYSs,rrYYSS,rrYYSS,0.5
lily,rrYYSs,rrYYSS,rrYYSs,0.5
lily,rrYYSS,rrYYSS,rrYYSS,1
lily,rryyss,Rryyss,Rryyss,0.5
lily,rryyss,Rryyss,rryyss,0.5
lily,rryySs,Rryyss,RryySs,0.25
lily,rryySs,Rryyss,Rryyss,0.25
lily,rryySs,Rryyss,rryySs,0.25
lily,rryySs,Rryyss,rryyss,0.25
lily,rryySS,Rryyss,RryySs,0.5
lily,rryySS,Rryyss,rryySs,0.5
lily,rrYyss,Rryyss,RrYyss,0.25
lily,rrYyss,Rryyss,Rryyss,0.25
lily,rrYyss,Rryyss,rrYyss,0.25
lily,rrYyss,Rryyss,rryyss,0.25
lily,rrYySs,Rryyss,RrYySs,0.125
lily,rrYySs,Rryyss,RrYyss,0.125
lily,rrYySs,Rryyss,RryySs,0.125
lily,rrYySs,Rryyss,Rryyss,0.125
lily,rrYySs,Rryyss,rrYySs,0.125
lily,rrYySs,Rryyss,rrYyss,0.125
lily,rrYySs,Rryyss,rryySs,0.125
lily,rrYySs,Rryyss,rryyss,0.125
lily,rrYySS,Rryyss,RrYySs,0.25
lily,rrYySS,Rryyss,RryySs,0.25
lily,rrYySS,Rryyss,rrYySs,0.25
lily,rrYySS,Rryyss,rryySs,0.25
lily,rrYYss,Rryyss,RrYyss,0.5
lily,rrYYss,Rryyss,rrYyss,0.5
lily,rrYYSs,Rryyss,RrYySs,0.25
lily,rrYYSs,Rryyss,RrYyss,0.25
lily,rrYYSs,Rryyss,rrYySs,0.25
lily,rrYYSs,Rryyss,rrYyss,0.25
lily,rrYYSS,Rryyss,RrYySs,0.5
lily,rrYYSS,Rryyss,rrYySs,0.5
lily,Rryyss,Rryyss,Rryyss,0.5
lily,Rryyss,Rryyss,RRyyss,0.25
lily,Rryyss,Rryyss,rryyss,0.25
lily,rryyss,RryySs,RryySs,0.25
lily,rryyss,RryySs,Rryyss,0.25
lily,rryyss,RryySs,rryySs,0.25
lily,rryyss,RryySs,rryyss,0.25
lily,rryySs,RryySs,RryySs,0.25
lily,rryySs,RryySs,rryySs,0.25
lily,rryySs,RryySs,RryySS,0.125
lily,rryySs,RryySs,Rryyss,0.125
lily,rryySs,RryySs,rryySS,0.125
lily,rryySs,RryySs,rryyss,0.125
lily,rryySS,RryySs,RryySS,0.25
lily,rryySS,RryySs,RryySs,0.25
lily,rryySS,RryySs,rryySS,0.25
lily,rryySS,RryySs,rryySs,0.25
lily,rrYyss,RryySs,RrYySs,0.125
lily,rrYyss,RryySs,RrYyss,0.125
lily,rrYyss,RryySs,RryySs,0.125
lily,rrYyss,RryySs,Rryyss,0.125
lily,rrYyss,RryySs,rrYySs,0.125
lily,rrYyss,RryySs,rrYyss,0.125
lily,rrYyss,RryySs,rryySs,0.125
lily,rrYyss,RryySs,rryyss,0.125
lily,rrYySs,RryySs,RrYySs,0.125
lily,rrYySs,RryySs,RryySs,0.125
lily,rrYySs,RryySs,rrYySs,0.125
lily,rrYySs,RryySs,rryySs,0.125
lily,rrYySs,RryySs,RrYySS,0.0625
lily,rrYySs,RryySs,RrYyss,0.0625
lily,rrYySs,RryySs,RryySS,0.0625
lily,rrYySs,RryySs,Rryyss,0.0625
lily,rrYySs,RryySs,rrYySS,0.0625
lily,rrYySs,RryySs,rrYyss,0.0625
lily,rrYySs,RryySs,rryySS,0.0625
lily,rrYySs,RryySs,rryyss,0.0625
lily,rrYySS,RryySs,RrYySS,0.125
lily,rrYySS,RryySs,RrYySs,0.125
lily,rrYySS,RryySs,RryySS,0.125
lily,rrYySS,RryySs,RryySs,0.125
lily,rrYySS,RryySs,rrYySS,0.125
lily,rrYySS,RryySs,rrYySs,0.125
lily,rrYySS,RryySs,rryySS,0.125
lily,rrYySS,RryySs,rryySs,0.125
lily,rrYYss,RryySs,RrYySs,0.25
lily,rrYYss,RryySs,RrYyss,0.25
lily,rrYYss,RryySs,rrYySs,0.25
lily,rrYYss,RryySs,rrYyss,0.25
lily,rrYYSs,RryySs,RrYySs,0.25
lily,rrYYSs,RryySs,rrYySs,0.25
lily,rrYYSs,RryySs,RrYySS,0.125
lily,rrYYSs,RryySs,RrYyss,0.125
lily,rrYYSs,RryySs,rrYySS,0.125
lily,rrYYSs,RryySs,rrYyss,0.125
lily,rrYYSS,RryySs,RrYySS,0.25
lily,rrYYSS,RryySs,RrYySs,0.25
lily,rrYYSS,RryySs,rrYySS,0.25
lily,rrYYSS,RryySs,rrYySs,0.25
lily,Rryyss,RryySs,RryySs,0.25
lily,Rryyss,RryySs,Rryyss,0.25
lily,Rryyss,RryySs,RRyySs,0.125
lily,Rryyss,RryySs,RRyyss,0.125
lily,Rryyss,RryySs,rryySs,0.125
lily,Rryyss,RryySs,rryyss,0.125
lily,RryySs,RryySs,RryySs,0.25
lily,RryySs,RryySs,RRyySs,0.125
lily,RryySs,RryySs,RryySS,0.125
lily,RryySs,RryySs,Rryyss,0.125
lily,RryySs,RryySs,rryySs,0.125
lily,RryySs,RryySs,RRyySS,0.0625
lily,RryySs,RryySs,RRyyss,0.0625
lily,RryySs,RryySs,rryySS,0.0625
lily,RryySs,RryySs,rryyss,0.0625
lily,rryyss,RryySS,RryySs,0.5
lily,rryyss,RryySS,rryySs,0.5
lily,rryySs,RryySS,RryySS,0.25
lily,rryySs,RryySS,RryySs,0.25
lily,rryySs,RryySS,rryySS,0.25
lily,rryySs,RryySS,rryySs,0.25
lily,rryySS,RryySS,RryySS,0.5
lily,rryySS,RryySS,rryySS,0.5
lily,rrYyss,RryySS,RrYySs,0.25
lily,rrYyss,RryySS,RryySs,0.25
lily,rrYyss,RryySS,rrYySs,0.25
lily,rrYyss,RryySS,rryySs,0.25
lily,rrYySs,RryySS,RrYySS,0.125
lily,rrYySs,RryySS,RrYySs,0.125
lily,rrYySs,RryySS,RryySS,0.125
lily,rrYySs,RryySS,RryySs,0.125
lily,rrYySs,RryySS,rrYySS,0.125
lily,rrYySs,RryySS,rrYySs,0.125
lily,rrYySs,RryySS,rryySS,0.125
lily,rrYySs,RryySS,rryySs,0.125
lily,rrYySS,RryySS,RrYySS,0.25
lily,rrYySS,RryySS,RryySS,0.25
lily,rrYySS,RryySS,rrYySS,0.25
lily,rrYySS,RryySS,rryySS,0.25
lily,rrYYss,RryySS,RrYySs,0.5
lily,rrYYss,RryySS,rrYySs,0.5
lily,rrYYSs,RryySS,RrYySS,0.25
lily,rrYYSs,RryySS,RrYySs,0.25
lily,rrYYSs,RryySS,rrYySS,0.25
lily,rrYYSs,RryySS,rrYySs,0.25
lily,rrYYSS,RryySS,RrYySS,0.5
lily,rrYYSS,RryySS,rrYySS,0.5
lily,Rryyss,RryySS,RryySs,0.5
lily,Rryyss,RryySS,RRyySs,0.25
lily,Rryyss,RryySS,rryySs,0.25
lily,RryySs,RryySS,RryySS,0.25
lily,RryySs,RryySS,RryySs,0.25
lily,RryySs,RryySS,RRyySS,0.125
lily,RryySs,RryySS,RRyySs,0.125
lily,RryySs,RryySS,rryySS,0.125
lily,RryySs,RryySS,rryySs,0.125
lily,RryySS,RryySS,RryySS,0.5
lily,RryySS,RryySS,RRyySS,0.25
lily,RryySS,RryySS,rryySS,0.25
lily,rryyss,RrYyss,RrYyss,0.25
lily,rryyss,RrYyss,Rryyss,0.25
lily,rryyss,RrYyss,rrYyss,0.25
lily,rryyss,RrYyss,rryyss,0.25
lily,rryySs,RrYyss,RrYySs,0.125
lily,rryySs,RrYyss,RrYyss,0.125
lily,rryySs,RrYyss,RryySs,0.125
lily,rryySs,RrYyss,Rryyss,0.125
lily,rryySs,RrYyss,rrYySs,0.125
lily,rryySs,RrYyss,rrYyss,0.125
lily,rryySs,RrYyss,rryySs,0.125
lily,rryySs,RrYyss,rryyss,0.125
lily,rryySS,RrYyss,RrYySs,0.25
lily,rryySS,RrYyss,RryySs,0.25
lily,rryySS,RrYyss,rrYySs,0.25
lily,rryySS,RrYyss,rryySs,0.25
lily,rrYyss,RrYyss,RrYyss,0.25
lily,rrYyss,RrYyss,rrYyss,0.25
lily,rrYyss,RrYyss,RrYYss,0.125
lily,rrYyss,RrYyss,Rryyss,0.125
lily,rrYyss,RrYyss,rrYYss,0.125
lily,rrYyss,RrYyss,rryyss,0.125
lily,rrYySs,RrYyss,RrYySs,0.125
lily,rrYySs,RrYyss,RrYyss,0.125
lily,rrYySs,RrYyss,rrYySs,0.125
lily,rrYySs,RrYyss,rrYyss,0.125
lily,rrYySs,RrYyss,RrYYSs,0.0625
lily,rrYySs,RrYyss,RrYYss,0.0625
lily,rrYySs,RrYyss,RryySs,0.0625
lily,rrYySs,RrYyss,Rryyss,0.0625
lily,rrYySs,RrYyss,rrYYSs,0.0625
lily,rrYySs,RrYyss,rrYYss,0.0625
lily,rrYySs,RrYyss,rryySs,0.0625
lily,rrYySs,RrYyss,rryyss,0.0625
lily,rrYySS,RrYyss,RrYySs,0.25
lily,rrYySS,RrYyss,rrYySs,0.25
lily,rrYySS,RrYyss,RrYYSs,0.125
lily,rrYySS,RrYyss,RryySs,0.125
lily,rrYySS,RrYyss,rrYYSs,0.125
lily,rrYySS,RrYyss,rryySs,0.125
lily,rrYYss,RrYyss,RrYYss,0.25
lily,rrYYss,RrYyss,RrYyss,0.25
lily,rrYYss,RrYyss,rrYYss,0.25
lily,rrYYss,RrYyss,rrYyss,0.25
